City,Latitude,Longitude,Store Name,Store Type,Foot Traffic,Avg Spending Capacity,Competition Density,Population Density,Avg Income,Rating,Rent Cost
pune,18.472423428518937,73.77041488630336,Foodies-86,Electronics,542,1423,43,21755,80902,4.8,106100
indore,22.460820094848252,79.2073338179644,TechZone-49,Supermarket,1286,2576,11,23344,98107,3.8,310279
indore,22.46154091437324,79.20652106772943,MegaMart-20,Furniture,275,4976,6,22881,32679,2.6,156199
surat,22.03689525038877,78.68676121679381,HomeComforts-89,Supermarket,1405,3335,5,26239,8344,4.8,488963
bangalore,12.977622677851246,77.57452587396601,Foodies-40,Clothing,1224,828,3,4567,96829,2.9,438196
lucknow,26.82963448329711,81.06150043850297,MediCare-16,Clothing,762,1568,43,26040,91836,4.8,163805
chandigarh,21.864744976058677,78.7932848796953,FreshMart-22,Grocery,669,1381,13,26457,64682,4.1,295785
chennai,13.06602969095404,80.26026601286469,FreshMart-43,Furniture,1442,3367,21,5864,49223,3.8,359531
kolkata,22.497610910923,88.40115303938423,TechZone-4,Supermarket,778,4297,11,27568,99478,3.2,414028
bhopal,21.761052463754865,78.80723665519564,TechZone-85,Clothing,161,3028,3,8239,96697,4.0,86294
pune,18.411424212674987,73.94398376346274,MegaMart-61,Clothing,589,2048,16,19674,70471,4.9,491544
jaipur,26.80980953808437,75.75084241658969,MediCare-41,Clothing,338,4216,34,27908,91568,3.5,57011
delhi,28.459310546371405,77.08764502563072,Foodies-59,Grocery,715,3645,47,18659,57054,3.4,256827
chennai,13.193338486149917,80.29068145137974,MediCare-7,Pharmacy,1165,448,1,2338,44561,3.5,453405
delhi,28.48654878940657,77.20130324774244,StyleHub-2,Grocery,1652,581,19,12890,12513,4.6,59688
bangalore,13.12144671351049,77.73314968652387,Foodies-78,Restaurant,965,1988,30,27816,14981,2.9,154478
hyderabad,17.405706008924795,78.51770364108383,StyleHub-64,Grocery,1253,4148,7,29002,92103,3.7,299648
chennai,13.127138616041885,80.15876620509252,MediCare-55,Jewelry,362,3118,5,23689,47863,3.7,489492
jaipur,27.045044375006828,75.84041114859889,FreshMart-30,Jewelry,1765,4477,22,19827,58754,3.5,79586
indore,22.459882016897406,79.20765619329255,TechZone-32,Furniture,1818,4145,22,27742,45015,4.7,279660
hyderabad,17.211495044544364,78.53354211197711,MegaMart-82,Electronics,1089,2845,19,11998,22388,3.0,457812
bhopal,21.76132438381405,78.8063158042734,Foodies-15,Clothing,1560,1041,29,17847,27347,4.6,10306
delhi,28.671827296547065,76.85309149267235,StyleHub-10,Furniture,266,1086,49,1219,88637,2.8,291522
chennai,12.86478092618476,80.19723906562352,Foodies-1,Supermarket,81,4069,44,11963,98503,4.8,449391
chennai,12.974822023233619,80.29908395890571,TechZone-31,Restaurant,772,752,25,2217,58593,2.8,19598
bhopal,21.76244440425061,78.8063662357829,HomeComforts-8,Electronics,129,1111,10,6103,8115,4.8,380167
mumbai,19.196026975588655,72.8446326693483,MegaMart-55,Pharmacy,1004,2531,48,2764,5350,3.1,177762
hyderabad,17.340093274382074,78.42532828692038,TechZone-3,Jewelry,1568,2540,19,2597,16519,2.8,61263
hyderabad,17.5781051288264,78.26589486513916,HomeComforts-94,Pharmacy,482,1843,13,21098,30387,4.6,144322
ahmedabad,23.03969466444721,72.63901205398024,MediCare-93,Jewelry,516,4212,22,2654,26447,4.7,477772
bhopal,21.760695079544945,78.80637250400792,GoldNest-12,Pharmacy,249,660,12,13190,16050,3.1,450344
bhopal,21.762483005870333,78.80754033982069,Foodies-15,Supermarket,582,4023,20,6914,44530,4.0,260168
indore,22.459965738807163,79.2074527053348,GoldNest-95,Restaurant,1143,4057,25,14555,13043,4.5,153209
ahmedabad,23.090092603034602,72.55434876216027,GoldNest-81,Furniture,604,3044,50,22209,21750,2.5,252455
mumbai,19.090290956310426,72.85526928855482,Foodies-90,Restaurant,1441,3583,49,20050,86022,3.3,100065
mumbai,19.287651492180206,72.86951750547257,TechZone-36,Electronics,1456,4601,46,3502,5157,2.6,321062
chandigarh,21.86455132533711,78.79338163147277,Foodies-43,Grocery,262,2516,4,20338,9444,4.9,350409
chennai,13.138875178988556,80.16218129338895,HomeComforts-37,Electronics,196,2080,37,1691,16210,4.9,164769
surat,22.035880278278764,78.68635670632784,TechZone-61,Jewelry,613,259,40,28838,96137,4.6,79114
kolkata,22.496015177960096,88.46291626421923,GoldNest-14,Restaurant,1177,1342,18,15972,75620,2.6,56954
patna,22.128859452890385,78.3569256394169,MediCare-53,Electronics,1964,459,1,16320,41468,3.1,13416
jaipur,26.94387150887691,75.84705993210855,MediCare-29,Jewelry,1630,702,38,19935,43067,4.5,412371
chennai,12.946259703574178,80.23923588676998,TechZone-10,Furniture,1065,169,50,5399,82825,3.2,288577
kolkata,22.507962099436632,88.3669872617535,MegaMart-91,Pharmacy,1564,1828,49,10684,33693,3.5,245130
jaipur,26.836353214155622,75.99369730486595,GoldNest-79,Grocery,422,2944,17,16109,32332,4.2,494963
indore,22.46106735964396,79.20617239815516,MegaMart-60,Jewelry,1489,4986,9,2286,33769,3.6,494192
bangalore,12.954804842016832,77.68239525824202,GoldNest-64,Clothing,1001,2238,25,23465,80021,4.1,222423
surat,22.03679737674939,78.68641382402858,HomeComforts-76,Clothing,1701,918,1,13771,72061,3.2,264288
lucknow,26.757958934891104,80.92249621949489,MediCare-38,Jewelry,1867,997,40,20362,15779,4.4,417216
lucknow,26.896149303332688,80.96450800426281,HomeComforts-28,Jewelry,1354,4224,13,27238,9990,4.6,183527
chennai,13.051815758206038,80.15682185858803,StyleHub-35,Furniture,1053,1014,7,24741,72994,3.9,382002
surat,22.0360875112468,78.68736748006354,GoldNest-85,Supermarket,1065,1261,31,22099,34142,4.5,307749
indore,22.46021759637827,79.20757675000402,GoldNest-22,Clothing,606,2546,7,8136,9459,4.8,340186
kolkata,22.735819665325366,88.4651632524732,TechZone-22,Furniture,1679,2804,15,23188,62976,3.2,402593
hyderabad,17.20096540354505,78.41308725463595,MediCare-87,Supermarket,216,437,38,21296,9553,3.7,464247
patna,22.12761506754466,78.35771269416372,FreshMart-39,Electronics,1165,2741,36,19120,55280,3.0,466562
hyderabad,17.429602893814845,78.49396527792486,StyleHub-40,Electronics,791,1532,31,1011,79888,3.5,330462
surat,22.03589841082067,78.68687381005915,StyleHub-31,Jewelry,1102,1557,27,11894,70146,4.8,157332
delhi,28.735579866182956,76.93021052691807,GoldNest-70,Restaurant,1176,2183,28,19891,26485,4.2,369119
bhopal,21.76123195300436,78.80713931367397,MediCare-20,Jewelry,1935,3284,3,26828,61863,4.4,89097
jaipur,26.9048029078934,75.75032988018017,FreshMart-85,Furniture,652,4100,40,14970,88713,3.8,298534
jaipur,26.80587233408915,75.92625579107946,StyleHub-55,Grocery,140,4666,2,15281,67292,4.2,364853
jaipur,26.884420105956348,75.91612177395815,FreshMart-75,Furniture,1470,1133,26,10052,76074,3.1,181162
lucknow,26.78414701988129,81.03761522314169,MediCare-22,Electronics,1151,1734,2,6857,30762,4.5,447661
bangalore,12.976934109787118,77.49507794297764,HomeComforts-56,Jewelry,1963,4435,39,5434,58729,4.8,445465
ahmedabad,23.054312077104015,72.50680433833975,MediCare-86,Furniture,1988,3300,22,5523,42080,2.5,340681
chandigarh,21.86483620969872,78.7944277689015,MegaMart-62,Jewelry,658,751,35,17630,61184,2.7,68822
ahmedabad,23.05706508707397,72.69090102099743,HomeComforts-5,Grocery,562,1582,26,22130,45827,4.7,178849
lucknow,26.94852876698582,81.05152453627728,MegaMart-9,Clothing,1003,1165,36,4853,32871,4.6,334909
delhi,28.803271648266815,77.1442905927848,StyleHub-72,Jewelry,1986,2958,36,3964,31869,4.4,130551
chandigarh,21.864488086962726,78.79360487302145,HomeComforts-49,Clothing,368,4528,35,13802,48607,3.5,471964
pune,18.630262733094398,73.79952249794704,MediCare-88,Furniture,1141,1178,6,20701,51434,4.9,414405
jaipur,26.761564642276824,75.96475952907457,TechZone-64,Clothing,1231,4451,16,24676,59669,3.2,220148
patna,22.12881731069004,78.35769242208892,Foodies-43,Pharmacy,1957,4062,29,18649,48349,5.0,484871
mumbai,19.2757891046137,72.9163577300478,MediCare-18,Electronics,226,4086,7,13785,47718,4.2,144344
mumbai,18.907178525979926,72.82570897449536,FreshMart-68,Supermarket,1059,3819,34,15050,61296,4.4,485444
mumbai,19.28554315020553,72.80233390895255,HomeComforts-84,Grocery,1631,4081,24,25059,23267,4.9,215022
indore,22.46045111992669,79.2059662267904,TechZone-54,Restaurant,1194,2058,22,26345,80585,4.2,439608
chandigarh,21.86528884814893,78.7944038183815,MegaMart-83,Electronics,537,605,36,20132,67591,4.1,98302
jaipur,26.847595444675488,75.81019172120133,Foodies-42,Restaurant,434,3343,27,14795,64643,4.3,79144
chandigarh,21.86507801719921,78.79412020814678,FreshMart-31,Grocery,724,1865,45,24336,14584,4.9,273714
indore,22.459992596236862,79.2063753609553,GoldNest-63,Jewelry,502,634,33,7923,95704,3.7,247847
pune,18.436865213766616,73.91771092063128,Foodies-48,Pharmacy,62,2758,38,27500,10709,3.5,379413
pune,18.418541192453873,73.81567820527029,HomeComforts-15,Electronics,1989,1993,1,7288,12612,4.4,203811
chennai,12.98612844146796,80.17764599276842,StyleHub-35,Clothing,99,171,33,15415,45839,4.9,44660
ahmedabad,23.041208967854725,72.552950782359,MegaMart-68,Restaurant,514,4541,32,26765,35102,4.4,170395
indore,22.461487289856983,79.20733862506148,TechZone-4,Jewelry,1886,1926,5,27362,14021,2.6,88935
delhi,28.609015314545257,77.29140688660013,MegaMart-17,Supermarket,1690,4986,2,3773,71422,4.9,323990
bhopal,21.76155554872138,78.80633702343727,FreshMart-88,Furniture,1601,3278,45,19854,62520,2.9,140303
hyderabad,17.4118943432965,78.6300342404606,MediCare-93,Clothing,336,1851,44,5686,67857,4.3,169546
indore,22.46054353487179,79.20608306047444,MegaMart-9,Grocery,123,2819,30,7627,63172,3.6,36505
lucknow,26.85200382115758,81.05238307836244,Foodies-33,Jewelry,182,3153,44,23409,66867,3.8,356479
hyderabad,17.455451837066217,78.58002722369278,MegaMart-17,Clothing,334,541,43,16051,87451,4.0,213194
mumbai,19.13377442508273,72.83848296797801,HomeComforts-44,Furniture,1704,1006,1,20175,39728,3.4,295967
indore,22.46157054176084,79.20571348920403,Foodies-6,Furniture,873,4498,12,4091,71682,3.8,81209
jaipur,26.854470771420477,75.89329844043267,GoldNest-80,Grocery,313,2738,19,15149,20521,3.5,170012
chennai,13.137838176991869,80.27834790959466,HomeComforts-49,Grocery,941,4027,16,3170,72204,2.8,65501
bangalore,13.060601620929837,77.66329667400196,MegaMart-73,Supermarket,1772,211,50,15151,65819,5.0,147569
indore,22.460867193197718,79.2069618477018,MediCare-46,Supermarket,1612,627,23,19946,6372,3.9,312268
jaipur,26.95862816213858,75.87173537379921,GoldNest-42,Restaurant,192,4143,38,23298,30055,4.0,30152
bangalore,12.957560911101439,77.58481544770896,FreshMart-40,Furniture,1611,2404,38,21090,68865,3.9,113057
ahmedabad,23.19092989681384,72.58878553483657,FreshMart-84,Restaurant,1758,2156,8,1532,21725,4.9,486510
pune,18.424225911909478,73.92397078142844,FreshMart-86,Furniture,1862,613,42,3681,98427,2.9,452576
lucknow,26.872542266966967,81.0130393799445,TechZone-26,Clothing,851,1913,8,6617,40828,3.3,139222
pune,18.56514271559774,73.723758265814,MediCare-98,Clothing,1743,618,31,10850,5120,4.3,178074
hyderabad,17.216588553463467,78.58898187312522,HomeComforts-67,Furniture,740,403,11,4497,66541,4.9,89439
lucknow,26.83947779464325,81.02045750407467,StyleHub-49,Clothing,1654,509,41,21838,90037,3.1,131373
pune,18.547979142243847,73.88681527412672,TechZone-69,Grocery,1043,4028,13,6221,89630,4.8,235022
bhopal,21.76125484798032,78.80632346766818,GoldNest-30,Grocery,1083,2241,9,17104,15663,2.6,158032
delhi,28.683956080380998,77.04333620436196,GoldNest-4,Supermarket,1865,3563,5,26225,85099,3.8,473232
lucknow,26.848434792949252,80.99735496428525,FreshMart-76,Restaurant,559,2165,36,29246,16151,2.7,137748
chandigarh,21.86353006768314,78.79518908051348,Foodies-37,Jewelry,1957,4508,23,12706,98673,4.0,325758
ahmedabad,23.006792288816275,72.64543688702602,MediCare-5,Restaurant,1587,2190,34,2555,54261,4.8,197690
hyderabad,17.425312818028804,78.53331645705687,TechZone-36,Pharmacy,117,3606,31,9804,43289,4.3,345463
chennai,13.0908379262525,80.2571415095877,FreshMart-27,Restaurant,1203,693,19,29136,28028,2.5,371724
delhi,28.66283397251188,76.93042131748946,MegaMart-59,Restaurant,1971,4361,45,20246,34307,3.0,105465
ahmedabad,23.15375546904344,72.54063182311315,FreshMart-86,Clothing,1726,4513,21,21740,42433,3.7,257740
indore,22.4617474469088,79.20681630142214,TechZone-29,Pharmacy,435,4880,34,1065,99391,2.8,446578
mumbai,18.891662106563913,72.9459916527671,Foodies-72,Furniture,1195,4820,37,4141,49836,4.8,350097
kolkata,22.656307985039803,88.30010469747725,MegaMart-33,Clothing,1372,4862,44,28412,19797,2.5,218670
ahmedabad,23.145864391813145,72.52752514251709,Foodies-76,Pharmacy,897,2552,35,1222,20886,3.7,123055
mumbai,19.270796775399262,72.94200610108469,MegaMart-55,Clothing,1279,2326,34,18317,65418,3.9,205820
surat,22.035241629874733,78.68751568711974,MegaMart-78,Electronics,1651,3406,32,12096,14361,4.2,87329
mumbai,18.891871548170567,72.89176087917954,Foodies-86,Pharmacy,960,171,49,26049,52843,2.8,134011
mumbai,19.116541198675844,72.89862654172984,HomeComforts-48,Grocery,955,877,47,27933,71697,3.0,268214
ahmedabad,23.127854012285034,72.5876043940766,MediCare-68,Electronics,275,1603,1,14332,99131,2.8,125536
kolkata,22.745051985664496,88.36029991058746,GoldNest-57,Electronics,139,626,33,28941,13105,2.8,325331
bangalore,12.877745596565271,77.67639299209216,TechZone-73,Pharmacy,1325,930,4,16094,65028,3.0,409577
jaipur,26.881033993553377,75.86658723645027,FreshMart-85,Furniture,350,4013,8,29394,93792,3.8,89282
bhopal,21.76182206067096,78.8078565319367,FreshMart-29,Pharmacy,1130,1877,35,25484,10075,3.3,263934
surat,22.035277459755196,78.6865065163947,StyleHub-69,Grocery,1928,1261,36,10027,98554,3.4,415737
lucknow,26.83120550092963,81.00874345932655,FreshMart-67,Supermarket,116,2594,8,13884,46035,4.6,369610
chandigarh,21.865160386256637,78.79482528895227,GoldNest-76,Furniture,1069,4263,9,8295,13952,3.9,154062
chandigarh,21.86361488848523,78.79379329739095,Foodies-96,Jewelry,1171,2935,1,18823,32472,3.5,148057
surat,22.036934171317707,78.68757084459199,StyleHub-73,Clothing,619,864,17,24286,95153,4.1,134602
chennai,12.934300866680509,80.29758462991404,StyleHub-44,Jewelry,220,4870,27,5982,8199,3.2,462489
bangalore,12.983032506915691,77.71914264450388,MediCare-93,Clothing,1827,335,32,15005,11716,3.9,218064
bhopal,21.7622906173506,78.80744513153626,TechZone-81,Restaurant,196,2084,4,9933,43796,4.5,308766
surat,22.03563102770723,78.68728318504027,MegaMart-5,Supermarket,1796,4889,5,13105,16917,2.6,15847
jaipur,26.88136048939025,75.85696687086991,MediCare-12,Furniture,523,2535,4,12251,48353,3.6,455734
pune,18.53984311338277,73.80421464726582,Foodies-39,Pharmacy,1271,4627,7,1786,9538,5.0,24245
ahmedabad,23.0790326274707,72.61846587040161,GoldNest-8,Grocery,1654,2389,21,12583,33013,3.4,345689
pune,18.521040536137953,73.74873460724787,HomeComforts-95,Clothing,380,1506,19,11346,43137,4.2,374789
jaipur,26.89454553773647,75.75196741382274,MegaMart-51,Restaurant,449,4221,33,15478,70209,4.2,460857
bangalore,12.99716500881489,77.70910778604734,Foodies-47,Supermarket,369,1494,11,18931,89005,3.5,81057
indore,22.461140853828407,79.20706643007843,StyleHub-25,Jewelry,820,960,45,19618,98949,3.8,492408
bhopal,21.761226853435115,78.80628364436691,MediCare-64,Supermarket,180,3581,22,6620,15485,2.6,326958
kolkata,22.497154296783684,88.3417460843342,TechZone-32,Supermarket,1224,4240,38,15516,70540,2.5,312643
kolkata,22.54593907011789,88.32765225263321,GoldNest-6,Supermarket,263,3003,21,20788,95273,4.3,87149
delhi,28.45252145600488,77.05257808995331,HomeComforts-71,Jewelry,539,3112,38,4091,5826,2.9,426691
bhopal,21.762438370191425,78.80732550994473,HomeComforts-68,Electronics,373,2005,4,29332,57210,4.6,72251
indore,22.460834089601207,79.20687530088364,TechZone-90,Supermarket,295,4575,33,29560,57946,3.2,262306
ahmedabad,23.114003385866,72.57937613373372,TechZone-26,Supermarket,332,4269,2,26967,11487,3.5,385851
bhopal,21.76174216003337,78.80743174517372,TechZone-90,Furniture,233,4333,4,14633,16375,3.2,489328
chennai,13.009122736157458,80.26770109477685,MegaMart-79,Jewelry,127,2919,9,18317,26471,3.0,459455
chennai,12.927680871098708,80.19447935159799,StyleHub-3,Electronics,1264,1479,48,22114,26135,2.7,283318
lucknow,26.75911273883341,80.83445871568873,MegaMart-52,Furniture,592,3718,9,6104,12238,2.6,418486
patna,22.128494054842516,78.35627890898024,StyleHub-60,Clothing,882,676,32,23187,72559,3.5,383062
surat,22.034967300880457,78.68607666487756,TechZone-51,Restaurant,1433,4460,22,24259,78232,4.4,263573
pune,18.551344628685634,73.95999516834839,MediCare-22,Electronics,183,1102,24,22262,84321,3.6,12942
kolkata,22.507243512879434,88.4392135943823,StyleHub-43,Restaurant,561,3354,38,16480,44153,3.4,57220
jaipur,26.772377735106392,75.89774150649504,MediCare-77,Electronics,1911,2999,17,25859,8252,5.0,175350
mumbai,19.120500433325955,72.79708962518028,MegaMart-77,Supermarket,1458,685,22,25827,35337,3.4,78370
lucknow,26.842629122543304,80.96514987728223,TechZone-26,Grocery,906,3202,23,7838,40008,4.8,187396
bhopal,21.761810393883643,78.80721426157398,StyleHub-18,Restaurant,452,2530,18,13667,28206,3.6,469657
mumbai,19.033044058023897,72.91793831294545,TechZone-25,Jewelry,801,1139,33,21643,93899,5.0,459985
hyderabad,17.588192651443002,78.43782923827473,Foodies-64,Clothing,1963,388,39,1529,37561,3.9,337397
mumbai,19.08901888221253,72.84778227334466,StyleHub-89,Jewelry,717,3603,11,20897,45998,4.2,107955
chandigarh,21.86400287533268,78.79369725084099,Foodies-65,Furniture,236,1655,6,8300,68795,3.9,423610
jaipur,27.014073359173317,75.93474138114256,MediCare-98,Clothing,1052,218,10,27135,61609,3.8,205371
delhi,28.853953810856055,76.94470899539785,HomeComforts-42,Jewelry,1147,4675,36,20204,68892,4.0,215668
lucknow,26.938923243777346,80.95187580740789,MegaMart-47,Restaurant,1767,4762,27,15233,87230,4.6,391090
bangalore,12.86790991377713,77.71062861612198,MegaMart-95,Clothing,968,252,15,27410,31702,3.9,239688
indore,22.460387664610007,79.20576270473151,FreshMart-44,Pharmacy,1483,2725,14,6108,37527,4.2,180333
kolkata,22.6634623694752,88.40700087148907,StyleHub-2,Electronics,101,602,32,9270,96607,4.8,247338
indore,22.46160801894032,79.20760314315054,StyleHub-71,Pharmacy,1394,4465,35,14329,75216,3.3,101319
hyderabad,17.381035644044697,78.48123279646134,StyleHub-50,Restaurant,242,394,3,13224,87042,4.4,24774
delhi,28.49839003157862,76.9365337976948,FreshMart-37,Jewelry,1841,837,31,20947,26393,3.2,141013
bangalore,12.958050641163329,77.58295139335122,Foodies-89,Supermarket,623,1090,40,12745,15388,4.4,426089
surat,22.03598525825957,78.68745412324449,HomeComforts-38,Clothing,1752,4710,49,22505,54933,3.7,23866
ahmedabad,23.018624696480632,72.577269771942,GoldNest-67,Pharmacy,674,766,4,1614,39897,2.9,199972
lucknow,26.96551881325661,81.06014413378684,TechZone-42,Electronics,286,1349,3,5626,39387,4.8,217994
bangalore,12.968903874597359,77.6442057338354,GoldNest-55,Clothing,1520,4875,21,27170,54979,3.7,90093
hyderabad,17.498518813947474,78.54132303646398,Foodies-43,Supermarket,1674,4595,27,25683,84016,2.6,382576
bhopal,21.76240513552146,78.80614671201755,Foodies-26,Clothing,332,1033,2,11156,79444,3.6,468036
kolkata,22.72009453634116,88.35790514523386,GoldNest-72,Electronics,1929,2889,6,17937,36335,3.1,399971
ahmedabad,23.10439970972528,72.647163062094,MediCare-96,Grocery,1127,2033,43,21659,34859,4.5,420584
lucknow,26.790992747405177,80.8697739832318,TechZone-70,Restaurant,96,4681,3,25087,72552,2.6,196212
bhopal,21.76088714678719,78.806413854102,MediCare-99,Supermarket,1086,3889,21,25505,84099,2.9,85489
ahmedabad,23.13130251761094,72.50280756465443,FreshMart-27,Grocery,976,2247,28,7284,73563,4.5,97485
